License Year, Hunting District,Residency,Hunters,Days,Days per Hunter,Total Harvest,Bulls,Cows,Calves,Bow,Rifle,Spike Bull Elk,Less than 6 Points,6 or More Points
2022,412,R,544,3163,6,128,72,56,0,37,91,0,20,52
2022,412,SUM,643,3754,6,150,85,65,0,39,111,0,22,62
2022,413,N,343,2423,7,104,57,44,3,23,81,0,28,29
2022,413,R,1446,9261,6,303,156,140,7,46,257,0,65,91
2022,413,SUM,1789,11684,7,406,213,184,10,68,338,0,93,120
2022,415,N,21,135,6,0,0,0,0,0,0,0,0,0
2022,415,R,143,1112,8,16,0,16,0,0,16,0,0,0
2022,415,SUM,164,1247,8,16,0,16,0,0,16,0,0,0
2022,416,N,1113,7053,6,278,183,89,6,51,227,3,90,90
2022,416,R,1968,12612,6,417,176,231,10,46,371,0,72,104
2022,416,SUM,3081,19666,6,695,359,320,16,96,599,3,162,194
2022,417,N,161,967,6,71,52,18,0,35,36,0,14,38
2022,417,R,661,4718,7,208,109,96,3,47,161,3,24,82
2022,417,SUM,822,5685,7,278,161,114,3,81,197,3,38,120
2022,418,N,72,434,6,40,14,27,0,17,23,0,6,8
2022,418,R,224,1209,5,63,26,34,3,6,57,0,13,13
2022,418,SUM,297,1643,6,103,40,61,3,24,80,0,19,21
2022,419,N,36,196,5,25,17,8,0,6,20,0,8,8
2022,419,R,108,569,5,36,12,24,0,3,32,0,0,12
2022,419,SUM,144,764,5,61,29,32,0,9,52,0,8,21
2022,420,N,51,370,7,9,3,6,0,6,3,0,0,3
2022,420,R,245,1691,7,50,18,31,0,0,50,0,11,7
2022,420,SUM,296,2061,7,58,21,37,0,6,53,0,11,10
2022,421,N,52,383,7,14,11,3,0,3,11,0,8,3
2022,421,R,427,2231,5,89,36,54,0,3,86,0,7,29
2022,421,SUM,478,2615,6,103,47,56,0,6,97,0,15,32
2022,422,N,115,819,7,30,14,16,0,0,30,0,3,11
2022,422,R,513,3071,6,102,61,38,3,19,84,3,33,25
2022,422,SUM,627,3890,6,133,75,54,3,19,114,3,36,37
2022,424,N,25,127,5,0,0,0,0,0,0,0,0,0
2022,424,R,184,972,5,28,22,3,3,3,25,0,0,22
2022,424,SUM,210,1099,5,28,22,3,3,3,25,0,0,22
2022,425,N,76,541,7,20,8,12,0,0,20,0,6,3
2022,425,R,262,1449,6,31,16,15,0,5,26,0,7,10
2022,425,SUM,338,1990,6,51,25,26,0,5,46,0,12,13
2022,426,N,53,419,8,15,12,3,0,6,10,0,3,10
2022,426,R,269,2057,8,76,37,39,0,10,66,0,5,33
2022,426,SUM,322,2477,8,91,50,42,0,15,76,0,8,42
2022,441,N,22,194,9,8,5,3,0,3,5,0,0,5
2022,441,R,380,2730,7,57,17,40,0,7,50,0,3,14
2022,441,SUM,401,2924,7,64,22,42,0,10,55,0,3,19
2022,442,N,122,786,7,23,14,8,0,0,23,0,11,3
2022,442,R,391,2440,6,75,55,17,3,10,66,3,26,26
2022,442,SUM,512,3226,6,98,69,25,3,10,88,3,37,29
2022,444,N,34,184,5,3,0,3,0,0,3,0,0,0
2022,444,R,109,491,5,13,10,3,0,0,13,0,7,3
2022,444,SUM,143,675,5,16,10,6,0,0,16,0,7,3
2022,445,N,148,800,5,57,34,20,3,8,49,3,6,25
2022,445,R,571,2977,5,209,103,102,4,20,189,2,20,81
2022,445,SUM,720,3777,5,266,137,123,7,28,238,5,25,106
2022,446,N,346,1906,6,182,129,53,0,42,140,0,42,87
2022,446,R,735,4901,7,179,88,87,4,36,143,0,46,43
2022,446,SUM,1081,6807,6,361,217,140,4,78,283,0,88,130
2022,447,N,124,723,6,43,22,21,0,13,30,0,11,11
2022,447,R,855,5660,7,187,96,88,3,58,126,3,9,84
2022,447,SUM,978,6383,7,230,118,109,3,71,157,3,20,95
2022,448,N,224,1510,7,65,30,29,6,10,55,0,13,17
2022,448,R,717,5128,7,127,58,66,3,10,114,0,26,32
2022,448,SUM,941,6637,7,191,88,95,9,19,169,0,39,48
2022,450,N,39,238,6,11,11,0,0,3,8,0,0,11
2022,450,R,284,1740,6,78,36,36,7,7,72,0,13,23
2022,450,SUM,322,1977,6,89,47,36,7,9,80,0,13,34
2022,451,N,51,273,5,17,14,3,0,6,12,0,6,8
2022,451,R,116,770,7,33,3,27,3,3,30,0,0,3
2022,451,SUM,167,1043,6,50,17,30,3,9,42,0,6,12
2022,452,N,487,2942,6,141,87,54,0,28,113,6,39,42
2022,452,R,880,4689,5,219,91,128,0,20,200,3,43,46
2022,452,SUM,1366,7631,6,360,178,181,0,48,312,9,82,88
2022,455,N,15,96,6,9,9,0,0,3,6,0,3,6
2022,455,R,275,1814,7,145,47,98,0,4,141,0,22,26
2022,455,SUM,291,1910,7,154,56,98,0,7,147,0,25,31
2022,471,N,6,23,4,0,0,0,0,0,0,0,0,0
2022,471,R,58,254,4,36,20,17,0,0,36,0,7,13
2022,471,SUM,63,277,4,36,20,17,0,0,36,0,7,13
2022,4XX,N,71,391,6,15,6,9,0,0,15,0,3,3
2022,4XX,R,119,637,5,14,3,10,0,0,14,0,3,0
2022,4XX,SUM,190,1028,5,28,9,19,0,0,28,0,6,3
2022,502,N,26,279,11,6,3,3,0,0,3,0,0,3
2022,502,R,306,2918,10,40,20,17,3,13,27,3,3,14
2022,502,SUM,332,3197,10,46,23,20,3,13,30,3,3,16
2022,515,N,148,856,6,47,31,17,0,3,45,3,6,23
2022,515,R,824,6280,8,216,137,76,4,23,193,3,42,91
2022,515,SUM,971,7136,7,264,168,92,4,26,238,6,48,114
2022,525,N,377,2411,6,129,81,44,3,17,111,3,34,45
2022,525,R,1449,9869,7,360,212,145,4,29,331,52,104,56
2022,525,SUM,1826,12280,7,489,293,189,7,46,443,55,138,100
2022,535E,N,122,639,5,44,23,20,0,18,25,0,8,15
2022,535E,R,649,4031,6,137,49,85,3,16,121,7,16,27
2022,535E,SUM,771,4670,6,181,72,105,3,34,146,7,24,42
2022,535W,N,91,526,6,32,10,18,3,8,24,0,0,10
2022,535W,R,407,2760,7,66,22,37,7,16,50,13,0,9
2022,535W,SUM,498,3286,7,98,33,55,10,24,74,13,0,20
2022,540,N,354,2243,6,79,34,42,3,12,64,3,20,11
2022,540,R,835,5880,7,214,108,103,3,7,207,16,55,36
2022,540,SUM,1188,8123,7,292,141,145,7,19,271,19,75,47
2022,555,N,8,37,5,3,3,0,0,0,3,0,0,3
2022,555,R,118,838,7,26,21,4,0,13,13,0,12,10
2022,555,SUM,126,875,7,28,24,4,0,13,15,0,12,13
2022,565,N,17,132,8,6,3,3,0,0,6,0,3,0
2022,565,R,92,621,7,30,16,13,0,3,26,0,10,7
2022,565,SUM,108,753,7,35,19,16,0,3,32,0,13,7
2022,575,N,79,432,6,26,20,3,3,3,23,0,14,6
2022,575,R,841,5565,7,173,124,49,0,13,160,7,42,75
2022,575,SUM,920,5996,7,199,144,52,3,16,183,7,56,81
2022,580N,N,422,2413,6,163,116,48,0,37,127,6,60,51
2022,580N,R,763,4078,5,345,144,194,7,39,298,3,65,76
2022,580N,SUM,1184,6491,6,508,260,242,7,76,425,9,125,126
2022,580S,N,131,788,6,74,51,24,0,6,69,6,20,25
2022,580S,R,325,2088,6,95,46,48,0,20,74,0,17,30
2022,580S,SUM,456,2876,6,169,97,72,0,26,143,6,36,55
2022,590,N,337,1936,6,181,96,78,6,74,107,5,22,69
2022,590,R,1946,14713,8,532,227,281,24,104,428,13,52,161
2022,590,SUM,2283,16649,7,712,323,360,30,177,535,18,74,230
2022,5XX,N,64,297,5,25,5,19,0,5,19,0,3,3
2022,5XX,R,96,625,7,38,7,31,0,0,38,0,7,0
2022,5XX,SUM,160,922,6,63,12,51,0,5,57,0,9,3
2022,600,N,6,44,7,0,0,0,0,0,0,0,0,0
2022,600,R,99,522,5,22,13,9,0,7,15,0,10,3
2022,600,SUM,105,566,5,22,13,9,0,7,15,0,10,3
2022,620,N,99,808,8,21,14,7,0,16,5,0,8,6
2022,620,R,725,4998,7,109,78,31,0,52,57,0,20,58
2022,620,SUM,824,5806,7,129,92,37,0,68,61,0,28,64
2022,621,N,70,446,6,24,11,13,0,8,16,0,4,7
2022,621,R,455,3258,7,94,66,28,0,22,73,2,11,53
2022,621,SUM,525,3704,7,118,77,41,0,30,88,2,15,60
2022,622,N,58,409,7,24,10,12,2,6,18,0,1,9
2022,622,R,484,3144,7,114,62,53,0,38,77,0,22,40
2022,622,SUM,542,3553,7,138,72,65,2,44,94,0,23,49
2022,630,N,44,340,8,5,3,3,0,2,4,0,3,0
2022,630,R,239,1637,7,50,29,21,0,28,22,2,8,19
2022,630,SUM,283,1977,7,55,32,23,0,29,26,2,11,19
2022,640,N,7,41,6,3,3,0,0,0,3,0,3,0
2022,640,R,87,616,7,13,13,0,0,0,13,0,10,3
2022,640,SUM,95,657,7,16,16,0,0,0,16,0,13,3
2022,650,N,3,14,5,0,0,0,0,0,0,0,0,0
2022,650,R,79,567,7,9,9,0,0,0,9,3,6,0
2022,650,SUM,82,582,7,9,9,0,0,0,9,3,6,0
2022,670,N,14,90,6,0,0,0,0,0,0,0,0,0
2022,670,R,56,273,5,7,0,7,0,0,7,0,0,0
2022,670,SUM,70,363,5,7,0,7,0,0,7,0,0,0
2022,690,N,51,403,8,16,4,10,2,1,15,0,1,3
2022,690,R,613,3611,6,204,52,142,10,21,183,0,3,50
2022,690,SUM,664,4014,6,220,56,153,12,22,198,0,4,52
2022,700,N,237,1642,7,94,56,36,3,42,53,0,17,39
2022,700,R,1323,10075,8,405,211,187,7,102,302,9,62,140
2022,700,SUM,1560,11716,8,499,267,222,10,144,355,9,79,179
2022,701E,N,90,535,6,38,20,18,0,6,32,3,14,3
2022,701E,R,273,1905,7,39,26,13,0,0,39,0,10,16
2022,701E,SUM,363,2440,7,77,46,31,0,6,71,3,24,19
2022,701W,N,31,150,5,14,8,6,0,0,14,0,3,6
2022,701W,R,109,627,6,3,3,0,0,0,3,0,0,3
2022,701W,SUM,140,777,6,17,12,6,0,0,17,0,3,9
2022,702,N,93,487,5,42,17,23,3,9,34,3,0,14
2022,702,R,623,4372,7,178,90,88,0,41,137,0,6,84
2022,702,SUM,716,4859,7,220,107,111,3,50,171,3,6,98
2022,703,N,72,498,7,17,11,6,0,0,17,0,6,6
2022,703,R,359,2433,7,56,56,0,0,3,53,7,20,30
2022,703,SUM,431,2931,7,73,67,6,0,3,70,7,25,36
2022,704,N,209,1509,7,63,22,41,0,17,46,0,2,21
2022,704,R,1113,8949,8,279,147,122,10,75,203,9,25,112
2022,704,SUM,1323,10458,8,342,169,163,10,92,250,9,27,133
2022,705,N,150,866,6,62,26,36,0,21,41,3,2,21
2022,705,R,415,3173,8,122,40,82,0,14,108,0,6,34
2022,705,SUM,566,4039,7,184,66,118,0,34,149,3,7,55
2022,7XX,N,8,49,6,5,5,0,0,2,3,0,3,2
2022,7XX,R,49,336,7,8,8,0,0,3,5,0,3,5
2022,7XX,SUM,57,385,7,13,13,0,0,5,8,0,6,7
2022,Reg_1,N,1232,9059,7,158,149,9,0,62,96,0,96,53
2022,Reg_1,R,11161,109222,10,837,609,222,7,148,666,10,426,173
2022,Reg_1,SUM,12393,118282,10,996,757,232,7,210,763,10,522,226
2022,Reg_2,N,2219,16329,7,507,342,164,2,104,403,3,202,136
2022,Reg_2,R,17260,161594,9,2953,1818,1103,31,360,2582,3,1094,721
2022,Reg_2,SUM,19479,177923,9,3460,2160,1267,33,464,2985,6,1297,857
2022,Reg_3,N,8631,62359,7,3132,1970,1126,36,486,2643,23,1014,933
2022,Reg_3,R,35909,311457,9,11409,5255,5801,354,946,10406,262,2697,2287
2022,Reg_3,SUM,44539,373817,8,14541,7224,6927,389,1431,13049,284,3711,3220
2022,Reg_4,N,4316,29432,7,1427,855,555,17,338,1089,16,319,521
2022,Reg_4,R,14991,110121,7,3997,1802,2126,70,630,3360,25,592,1185
2022,Reg_4,SUM,19307,139553,7,5424,2657,2680,87,968,4449,41,911,1706
2022,Reg_5,N,2093,12987,6,813,475,319,19,182,625,25,187,263
2022,Reg_5,R,7949,60265,8,2270,1132,1083,54,297,1966,117,425,590
2022,Reg_5,SUM,10042,73252,7,3083,1608,1403,72,479,2591,142,613,853
2022,Reg_6,N,337,2604,8,92,44,44,3,33,59,0,20,24
2022,Reg_6,R,2606,18696,7,622,323,290,10,167,455,7,89,226
2022,Reg_6,SUM,2943,21300,7,714,367,334,13,200,514,7,108,251
2022,Reg_7,N,860,5736,7,335,164,164,6,95,239,8,45,111
2022,Reg_7,R,4103,31868,8,1090,581,492,17,239,851,25,132,425
2022,Reg_7,SUM,4963,37604,8,1425,746,657,23,334,1091,33,177,535
2022,Reg_X,N,39,213,6,6,6,0,0,0,6,0,3,3
2022,Reg_X,SUM,135,864,6,6,6,0,0,0,6,0,3,3
2022,State,N,18877,138719,7,6469,4005,2382,83,1299,5161,75,1886,2044
2022,State,R,86628,803864,9,23178,11520,11117,541,2786,20286,448,5455,5607
2022,State,SUM,105505,942583,9,29647,15524,13499,624,4086,25447,523,7341,7651
2022,XXX,N,39,213,6,6,6,0,0,0,6,0,3,3
2022,XXX,SUM,135,864,6,6,6,0,0,0,6,0,3,3
2023,100,N,0,0,0,8,8,0,0,0,8,0,8,0
2023,100,R,0,0,0,98,75,23,0,24,72,0,53,21
2023,100,SUM,0,0,0,106,83,23,0,24,80,0,62,21
2023,101,N,0,0,0,11,11,0,0,3,8,0,11,0
2023,101,R,0,0,0,63,48,15,0,9,54,0,48,0
2023,101,SUM,0,0,0,74,59,15,0,12,62,0,59,0
2023,103,N,0,0,0,0,0,0,0,0,0,0,0,0
2023,103,R,0,0,0,92,57,32,3,12,80,0,42,15
2023,103,SUM,0,0,0,92,57,32,3,12,80,0,42,15
2023,104,N,0,0,0,3,3,0,0,3,0,0,0,3
2023,104,R,0,0,0,29,21,8,0,12,17,0,12,9
2023,104,SUM,0,0,0,31,24,8,0,15,17,0,12,12
2023,110,N,0,0,0,0,0,0,0,0,0,0,0,0
2023,110,R,0,0,0,24,18,6,0,0,24,0,15,3
2023,110,SUM,0,0,0,24,18,6,0,0,24,0,15,3
2023,120,N,0,0,0,0,0,0,0,0,0,0,0,0
2023,120,R,0,0,0,75,66,6,3,21,54,3,45,18
2023,120,SUM,0,0,0,75,66,6,3,21,54,3,45,18
2023,121,N,0,0,0,60,46,14,0,35,25,0,33,11
2023,121,R,0,0,0,166,99,61,5,20,146,0,75,24
2023,121,SUM,0,0,0,226,145,76,5,55,171,0,108,35
2023,122,N,0,0,0,14,14,0,0,3,11,0,5,8
2023,122,R,0,0,0,80,65,14,0,15,62,0,54,11
2023,122,SUM,0,0,0,93,79,14,0,18,72,0,59,19
2023,123,N,0,0,0,5,3,3,0,0,5,0,3,0
2023,123,R,0,0,0,33,21,12,0,6,24,0,15,6
2023,123,SUM,0,0,0,38,24,15,0,6,29,0,18,6
2023,124,N,0,0,0,4,3,1,0,0,4,0,3,0
2023,124,R,0,0,0,31,20,11,0,0,31,0,17,3
2023,124,SUM,0,0,0,35,23,12,0,0,35,0,20,3
2023,130,N,0,0,0,0,0,0,0,0,0,0,0,0
2023,130,R,0,0,0,48,39,9,0,12,33,0,27,12
2023,130,SUM,0,0,0,48,39,9,0,12,33,0,27,12
2023,140,N,0,0,0,3,3,0,0,0,3,0,0,3
2023,140,R,0,0,0,21,15,6,0,6,12,0,6,9
2023,140,SUM,0,0,0,24,18,6,0,6,15,0,6,12
2023,141,N,0,0,0,3,0,3,0,0,3,0,0,0
2023,141,R,0,0,0,9,6,3,0,3,6,0,3,3
2023,141,SUM,0,0,0,12,6,6,0,3,9,0,3,3
2023,150,N,0,0,0,19,19,0,0,5,14,0,11,8
2023,150,R,0,0,0,30,30,0,0,0,30,0,15,15
2023,150,SUM,0,0,0,49,49,0,0,5,44,0,26,23
2023,170,N,0,0,0,0,0,0,0,0,0,0,0,0
2023,170,R,0,0,0,45,27,12,6,3,39,0,15,12
2023,170,SUM,0,0,0,45,27,12,6,3,39,0,15,12
2023,1XX,N,0,0,0,5,5,0,0,0,5,0,3,3
2023,1XX,R,0,0,0,3,0,3,0,0,3,0,0,0
2023,1XX,SUM,0,0,0,8,5,3,0,0,8,0,3,3
2023,200,N,0,0,0,0,0,0,0,0,0,0,0,0
2023,200,R,0,0,0,35,30,5,0,3,29,0,21,6
2023,200,SUM,0,0,0,35,30,5,0,3,29,0,21,6
2023,201,N,0,0,0,10,8,2,0,5,5,0,3,5
2023,201,R,0,0,0,277,198,75,3,30,247,0,135,63
2023,201,SUM,0,0,0,287,207,77,3,35,251,0,138,68
2023,202,N,0,0,0,0,0,0,0,0,0,0,0,0
2023,202,R,0,0,0,58,53,5,0,6,49,2,33,18
2023,202,SUM,0,0,0,58,53,5,0,6,49,2,33,18
2023,204,N,0,0,0,8,3,5,0,5,2,0,3,0
2023,204,R,0,0,0,50,21,29,0,6,44,0,12,9
2023,204,SUM,0,0,0,58,24,34,0,11,47,0,15,9
2023,210,N,0,0,0,26,24,2,0,5,21,0,14,11
2023,210,R,0,0,0,119,86,33,0,8,111,0,48,38
2023,210,SUM,0,0,0,145,111,35,0,14,132,0,62,49
2023,211,N,0,0,0,19,19,0,0,3,16,0,16,3
2023,211,R,0,0,0,89,54,27,8,26,63,0,36,18
2023,211,SUM,0,0,0,108,73,27,8,29,79,0,52,21
2023,212,N,0,0,0,19,19,0,0,0,19,0,11,8
2023,212,R,0,0,0,24,24,0,0,6,18,0,21,3
2023,212,SUM,0,0,0,43,43,0,0,6,37,0,32,11
2023,213,N,0,0,0,58,30,28,0,16,42,0,14,16
2023,213,R,0,0,0,237,138,97,2,29,205,0,108,29
2023,213,SUM,0,0,0,294,168,124,2,44,247,0,122,46
2023,214,N,0,0,0,5,5,0,0,3,3,0,5,0
2023,214,R,0,0,0,53,53,0,0,6,47,0,44,9
2023,214,SUM,0,0,0,59,59,0,0,9,50,0,50,9
2023,215,N,0,0,0,54,46,8,0,16,38,0,35,11
2023,215,R,0,0,0,277,162,109,5,21,256,0,108,54
2023,215,SUM,0,0,0,331,208,117,5,37,294,0,143,65
2023,216,N,0,0,0,2,0,0,2,2,0,0,0,0
2023,216,R,0,0,0,37,21,13,3,0,37,0,6,15
2023,216,SUM,0,0,0,39,21,13,5,2,37,0,6,15
2023,217,N,0,0,0,14,4,10,0,3,12,0,0,4
2023,217,R,0,0,0,73,56,14,2,3,66,0,26,30
2023,217,SUM,0,0,0,87,60,25,2,6,77,0,26,34
2023,240,N,0,0,0,12,8,2,3,0,12,0,5,3
2023,240,R,0,0,0,124,82,41,2,12,112,0,64,18
2023,240,SUM,0,0,0,136,89,43,4,12,124,0,68,21
2023,250,N,0,0,0,1,1,0,0,0,1,0,1,0
2023,250,R,0,0,0,17,13,4,0,6,11,0,7,7
2023,250,SUM,0,0,0,18,14,4,0,6,12,0,8,7
2023,260,N,0,0,0,2,0,2,0,2,0,0,0,0
2023,260,R,0,0,0,30,12,15,3,24,6,0,6,6
2023,260,SUM,0,0,0,32,12,17,3,26,6,0,6,6
2023,261,N,0,0,0,3,3,0,0,0,3,0,0,3
2023,261,R,0,0,0,23,9,14,0,6,17,0,9,0
2023,261,SUM,0,0,0,25,12,14,0,6,19,0,9,3
2023,262,N,0,0,0,6,0,6,0,0,6,0,0,0
2023,262,R,0,0,0,107,21,80,6,9,98,0,9,12
2023,262,SUM,0,0,0,113,21,86,6,9,104,0,9,12
2023,270,N,0,0,0,113,86,23,3,9,104,0,69,17
2023,270,R,0,0,0,312,149,160,3,40,269,0,111,37
2023,270,SUM,0,0,0,424,234,184,6,48,373,0,180,54
2023,280,N,0,0,0,3,3,0,0,0,3,0,3,0
2023,280,R,0,0,0,18,18,0,0,0,18,0,12,6
2023,280,SUM,0,0,0,21,21,0,0,0,21,0,15,6
2023,281,N,0,0,0,16,11,5,0,3,14,0,5,5
2023,281,R,0,0,0,63,57,5,0,18,45,0,39,18
2023,281,SUM,0,0,0,79,68,11,0,21,58,0,45,24
2023,282,N,0,0,0,0,0,0,0,0,0,0,0,0
2023,282,R,0,0,0,4,0,4,0,0,4,0,0,0
2023,282,SUM,0,0,0,4,0,4,0,0,4,0,0,0
2023,284,N,0,0,0,5,3,3,0,3,3,0,0,3
2023,284,R,0,0,0,20,15,5,0,8,12,0,12,3
2023,284,SUM,0,0,0,26,18,8,0,11,15,0,12,6
2023,285,N,0,0,0,4,3,1,0,0,4,0,3,0
2023,285,R,0,0,0,86,59,27,0,15,70,0,44,15
2023,285,SUM,0,0,0,89,61,28,0,15,74,0,46,15
2023,290,N,0,0,0,11,5,5,0,3,8,0,5,0
2023,290,R,0,0,0,35,14,21,0,5,30,0,12,2
2023,290,SUM,0,0,0,46,20,27,0,8,39,0,17,2
2023,291,N,0,0,0,25,19,6,0,9,16,0,14,5
2023,291,R,0,0,0,77,40,32,5,12,65,0,29,11
2023,291,SUM,0,0,0,102,59,38,5,21,81,0,42,17
2023,292,N,0,0,0,3,3,0,0,0,3,0,3,0
2023,292,R,0,0,0,94,66,28,0,12,82,0,54,12
2023,292,SUM,0,0,0,97,69,28,0,12,85,0,57,12
2023,293,N,0,0,0,21,19,2,0,8,13,0,19,0
2023,293,R,0,0,0,115,81,33,0,29,85,3,39,39
2023,293,SUM,0,0,0,135,100,35,0,37,98,3,58,39
2023,298,N,0,0,0,5,3,3,0,0,5,0,0,3
2023,298,R,0,0,0,37,9,28,0,3,34,0,6,3
2023,298,SUM,0,0,0,43,12,31,0,3,40,0,6,6
2023,2XX,N,0,0,0,12,8,4,0,0,12,0,5,3
2023,2XX,R,0,0,0,3,0,3,0,0,3,0,0,0
2023,2XX,SUM,0,0,0,15,8,7,0,0,15,0,5,3
2023,301,N,0,0,0,30,19,11,0,11,19,0,11,8
2023,301,R,0,0,0,93,72,21,0,27,66,0,48,24
2023,301,SUM,0,0,0,123,91,32,0,38,85,0,59,32
2023,302,N,0,0,0,81,38,41,3,9,72,0,35,3
2023,302,R,0,0,0,177,93,81,3,15,162,0,60,33
2023,302,SUM,0,0,0,258,131,122,6,25,234,0,95,36
2023,303,N,0,0,0,48,32,16,0,8,40,0,24,8
2023,303,R,0,0,0,123,81,39,3,12,108,6,57,18
2023,303,SUM,0,0,0,171,113,55,3,20,148,6,81,26
2023,304,N,0,0,0,21,16,5,0,3,18,0,16,0
2023,304,R,0,0,0,42,33,9,0,9,30,0,12,21
2023,304,SUM,0,0,0,63,49,14,0,12,48,0,28,21
2023,309,N,0,0,0,14,8,5,0,0,11,0,3,5
2023,309,R,0,0,0,45,18,24,3,3,30,0,9,9
2023,309,SUM,0,0,0,58,26,29,3,3,41,0,12,14
2023,310,N,0,0,0,19,16,3,0,5,14,0,8,8
2023,310,R,0,0,0,59,44,12,3,16,43,0,28,16
2023,310,SUM,0,0,0,78,60,15,3,22,57,0,36,24
2023,311,N,0,0,0,27,11,17,0,0,27,0,0,11
2023,311,R,0,0,0,188,57,119,12,9,179,0,12,45
2023,311,SUM,0,0,0,215,68,135,12,9,206,0,12,56
2023,312,N,0,0,0,56,46,10,0,11,45,0,14,33
2023,312,R,0,0,0,184,106,73,6,12,172,0,33,69
2023,312,SUM,0,0,0,240,152,82,6,23,217,0,47,102
2023,313,N,0,0,0,100,99,1,0,11,89,0,74,24
2023,313,R,0,0,0,189,140,47,3,38,151,2,91,47
2023,313,SUM,0,0,0,289,238,48,3,49,240,2,165,71
2023,314,N,0,0,0,124,73,50,0,24,99,0,35,38
2023,314,R,0,0,0,493,120,362,12,15,478,0,57,63
2023,314,SUM,0,0,0,617,193,412,12,39,577,0,92,100
2023,315,N,0,0,0,142,103,36,3,24,117,5,54,43
2023,315,R,0,0,0,248,150,89,9,42,206,3,78,70
2023,315,SUM,0,0,0,390,253,125,12,67,323,8,132,113
2023,316,N,0,0,0,16,16,0,0,0,16,0,5,11
2023,316,R,0,0,0,21,12,9,0,0,21,0,6,6
2023,316,SUM,0,0,0,37,28,9,0,0,37,0,11,17
2023,317,N,0,0,0,77,46,31,0,11,66,0,24,22
2023,317,R,0,0,0,286,96,187,3,33,250,0,36,59
2023,317,SUM,0,0,0,362,141,218,3,44,315,0,60,81
2023,318,N,0,0,0,7,3,4,0,3,4,0,3,0
2023,318,R,0,0,0,128,75,50,3,39,89,0,51,24
2023,318,SUM,0,0,0,135,78,54,3,42,93,0,54,24
2023,319,N,0,0,0,61,46,15,0,19,42,0,24,22
2023,319,R,0,0,0,210,117,93,0,36,174,0,96,21
2023,319,SUM,0,0,0,271,163,108,0,55,216,0,121,43
2023,320,N,0,0,0,108,67,41,0,6,102,0,45,22
2023,320,R,0,0,0,299,176,117,6,31,268,0,105,71
2023,320,SUM,0,0,0,407,243,158,6,37,370,0,150,93
2023,321,N,0,0,0,94,49,43,2,27,67,3,30,16
2023,321,R,0,0,0,318,105,202,12,54,264,0,75,30
2023,321,SUM,0,0,0,412,154,245,13,81,331,3,105,46
2023,322,N,0,0,0,442,235,202,5,49,390,3,159,73
2023,322,R,0,0,0,1209,546,633,30,126,1080,6,378,159
2023,322,SUM,0,0,0,1651,781,835,35,175,1471,9,537,233
2023,329,N,0,0,0,109,62,44,3,19,87,0,41,22
2023,329,R,0,0,0,262,126,129,6,39,223,0,90,36
2023,329,SUM,0,0,0,371,188,173,9,58,310,0,131,58
2023,331,N,0,0,0,110,73,37,0,27,83,0,49,24
2023,331,R,0,0,0,244,129,98,16,47,196,0,81,48
2023,331,SUM,0,0,0,353,202,135,16,74,279,0,130,72
2023,335,N,0,0,0,18,11,7,0,5,10,0,8,3
2023,335,R,0,0,0,199,105,91,2,24,172,3,84,18
2023,335,SUM,0,0,0,217,116,98,2,30,181,3,92,21
2023,339,N,0,0,0,5,5,0,0,0,5,0,3,3
2023,339,R,0,0,0,119,44,72,3,15,102,24,7,13
2023,339,SUM,0,0,0,124,49,72,3,15,107,24,10,16
2023,340,N,0,0,0,26,14,12,0,0,26,0,8,5
2023,340,R,0,0,0,285,167,115,2,55,230,0,111,56
2023,340,SUM,0,0,0,310,181,127,2,55,255,0,119,61
2023,343,N,0,0,0,9,8,1,0,3,7,0,5,3
2023,343,R,0,0,0,102,45,51,6,15,87,0,30,15
2023,343,SUM,0,0,0,111,53,52,6,18,93,0,36,18
2023,350,N,0,0,0,12,11,1,0,5,6,0,11,0
2023,350,R,0,0,0,73,51,22,0,14,60,3,36,9
2023,350,SUM,0,0,0,85,62,23,0,19,66,3,47,9
2023,360,N,0,0,0,199,127,68,5,21,176,0,89,38
2023,360,R,0,0,0,515,186,311,18,15,500,9,114,63
2023,360,SUM,0,0,0,714,313,379,23,36,676,9,203,101
2023,361,N,0,0,0,41,33,8,0,14,27,0,24,8
2023,361,R,0,0,0,47,39,8,0,18,29,0,24,15
2023,361,SUM,0,0,0,87,72,16,0,32,56,0,48,23
2023,370,N,0,0,0,11,5,5,0,3,8,0,5,0
2023,370,R,0,0,0,75,44,28,3,3,70,3,12,29
2023,370,SUM,0,0,0,86,49,33,3,6,78,3,17,29
2023,380,N,0,0,0,23,10,12,0,5,17,0,0,10
2023,380,R,0,0,0,461,171,269,21,32,429,102,20,49
2023,380,SUM,0,0,0,484,182,281,21,38,447,102,20,59
2023,388,N,0,0,0,4,4,0,0,0,4,0,3,2
2023,388,R,0,0,0,24,6,18,0,3,18,3,3,0
2023,388,SUM,0,0,0,28,10,18,0,3,22,3,6,2
2023,390,N,0,0,0,28,14,14,0,5,22,0,3,11
2023,390,R,0,0,0,136,54,81,0,3,130,0,24,30
2023,390,SUM,0,0,0,163,68,96,0,8,152,0,27,41
2023,391,N,0,0,0,75,62,12,2,17,59,0,30,33
2023,391,R,0,0,0,185,127,50,9,32,154,0,62,65
2023,391,SUM,0,0,0,261,189,61,11,48,213,0,92,97
2023,392,N,0,0,0,24,19,5,0,8,16,0,11,8
